@relation database_class_mode_unknown

@attribute startHour numeric
@attribute startWeekday numeric
@attribute duration numeric
@attribute cCount numeric
@attribute cMinPrice numeric
@attribute cMaxPrice numeric
@attribute cSumPrice numeric
@attribute bCount numeric
@attribute bMinPrice numeric
@attribute bMaxPrice numeric
@attribute bSumPrice numeric
@attribute bStep numeric
@attribute onlineStatus {y,desconhecido,n}
@attribute availability {'completely orderable',desconhecido,'mainly orderable','completely not orderable',mixed,'completely not determinable','mainly not orderable'}
@attribute customerNo string
@attribute maxVal numeric
@attribute accountLifetime numeric
@attribute payments numeric
@attribute age numeric
@attribute lastOrder numeric
@attribute rCount numeric
@attribute bMinPriceVariance numeric
@attribute bMaxPriceVariance numeric
@attribute bMeanVariance numeric
@attribute cMeanVariance numeric
@attribute order {y,n}

@data
20,7,1131.12,7,199.99,449.99,2299.93,2,199.99,349.99,549.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
20,7,176.39,13,22.99,34.9,393.07,3,32.99,34.9,102.79,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0.810689,0.810689,0.810689,0.810689,n
20,7,5988.391,120,4.99,47.96,1344.85,7,4.99,13.99,58.97,5,y,'completely orderable',26147,1100,79,9,33,13,1,4.215839,4.215839,4.215839,4.215839,y
20,7,2057.221,42,12.99,34.99,970.6,4,24.99,34.99,119.96,1,y,'completely orderable',26148,1000,23,0,34,430,1,13.888889,13.888889,13.888889,13.888889,n
20,7,3298.619,37,9.99,159.95,1215.76,4,9.99,29.99,69.96,1,y,desconhecido,desconhecido,600,5,0,53,34,1,22.145329,22.145329,22.145329,22.145329,n
20,7,665.034,18,3.99,79.99,403.82,3,3.99,79.99,103.97,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,690.392,37,1,29.99,135.94,1,7,7,7,5,desconhecido,desconhecido,5249,3000,220,112,47,4,0,0,0,0,0,n
20,7,393.39,15,69.99,199.99,1659.85,2,99.99,119.99,219.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,465.42,8,59.95,59.95,479.6,3,59.95,59.95,179.85,5,y,'completely orderable',26149,1000,177,1,38,47,1,0,0,0,0,y
20,7,503.579,13,19.99,39.99,259.8,2,29.95,39.99,69.94,5,y,'completely orderable',26150,600,27,6,30,229,1,22.400356,22.400356,22.400356,22.400356,y
20,7,333.418,5,59.99,99.99,379.95,1,59.99,59.99,59.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,1030.715,8,12.99,29.99,137.88,1,12.99,12.99,12.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,3993.955,111,6.99,99,1678.99,3,6.99,22.99,39.97,5,y,'completely orderable',26151,600,74,3,32,23,1,2.204082,2.204082,2.204082,2.204082,y
20,7,1197.977,9,12.99,39.99,212.94,1,39.99,39.99,39.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,620.643,4,17.99,39.99,95.96,4,17.99,39.99,95.96,5,y,'completely orderable',26152,1200,182,3,48,278,1,0.234375,0.234375,0.234375,0.234375,y
20,7,2409.156,73,3,49.99,874.43,6,3.99,24.99,60.96,5,y,'completely orderable',26153,3000,223,21,44,17,1,4.352711,4.352711,4.352711,4.352711,y
20,7,25.396,1,49.99,49.99,49.99,1,49.99,49.99,49.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,612.379,5,9.99,19.99,65.95,5,9.99,19.99,65.95,5,y,'completely orderable',26154,600,227,3,59,30,1,7.122449,7.122449,7.122449,7.122449,y
20,7,5094.595,40,4.99,89.99,1352.98,7,9.99,89.99,300.89,5,y,'completely orderable',26155,4000,89,20,52,187,1,25.238754,25.238754,25.238754,25.238754,y
20,7,1921.648,25,4.99,69.99,391.77,4,12.99,69.99,125.96,5,y,'completely orderable',26156,200,95,2,31,157,1,40.138889,40.138889,40.138889,40.138889,y
20,7,2412.307,70,12.95,299.99,2503.18,13,12.95,79.99,400.83,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,22.308133,22.308133,22.308133,22.308133,y
20,7,77.007,3,629.99,1199.99,2459.97,1,629.99,629.99,629.99,5,desconhecido,desconhecido,26157,600,79,3,45,197,0,0,0,0,0,n
20,7,0,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,desconhecido,desconhecido,47,300,5,0,53,34,0,0,0,0,0,n
20,7,2903.554,7,629,1059.9,5435.7,1,629,629,629,5,y,'completely orderable',26158,5000,57,2,40,123,0,0,0,0,0,y
20,7,132.164,2,29.99,49.99,79.98,2,29.99,49.99,79.98,5,y,'completely orderable',26159,4000,223,0,49,113,1,0,0,0,0,y
20,7,271.461,12,9.99,54.99,342.89,12,9.99,54.99,342.89,5,y,'completely orderable',26160,4000,264,3,54,69,1,78.222222,78.222222,78.222222,78.222222,y
20,7,1165.999,16,3,19.99,180.85,3,12.99,15.99,43.97,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0.984375,0.984375,0.984375,0.984375,y
20,7,5579.533,190,1,99.99,2516.16,13,4.99,99.99,251.87,5,y,'completely orderable',26161,1500,75,3,31,118,1,4.535147,4.535147,4.535147,4.535147,y
20,7,368.814,43,1,3,73,4,3,3,12,5,desconhecido,desconhecido,3302,800,48,13,26,5,1,0,0,0,0,n
20,7,287.197,13,9.99,74.99,376.87,13,9.99,74.99,376.87,5,y,'completely orderable',26162,3000,223,15,50,64,1,53.601108,53.601108,53.601108,53.601108,y
20,7,695.242,15,0.8,39.99,420.01,3,0.8,39.99,75.75,5,y,'completely orderable',26163,1200,131,17,37,8,1,0,0,0,0,y
20,7,611.658,6,23.99,49.99,171.95,2,23.99,49.99,73.98,5,y,'completely orderable',26164,8500,250,10,72,25,1,0,0,0,0,y
20,7,1066.837,56,1,3,98,6,1,3,10,1,y,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,1955.298,13,9.99,29.99,227.89,2,19.99,29.99,49.98,5,desconhecido,desconhecido,26165,2500,91,13,27,34,1,0,0,0,0,n
20,7,90.982,2,10.99,10.99,21.98,1,10.99,10.99,10.99,5,desconhecido,desconhecido,26166,3000,133,13,39,118,0,0,0,0,0,n
20,7,3422.717,68,6.99,22.99,711.51,8,6.99,22.99,101.92,5,y,'completely orderable',26167,4000,171,3,40,252,1,24,24,24,24,y
20,7,1005.809,82,6.99,299.99,2849.74,6,8.99,19.99,77.94,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,13.888889,13.888889,13.888889,13.888889,n
20,7,75.305,6,7.99,19.99,66.94,6,7.99,19.99,66.94,1,y,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,1461.881,8,14.99,49.99,209.93,2,14.99,49.99,64.98,5,y,'completely orderable',26168,600,46,0,23,434,1,67.820069,67.820069,67.820069,67.820069,y
20,7,4334.615,19,5.99,39.99,316.84,13,5.99,39.99,265.86,5,y,'completely orderable',26169,1300,70,11,40,191,1,77.300233,77.300233,77.300233,77.300233,y
20,7,1923.861,8,249.99,399.99,2299.92,3,249.99,399.99,899.97,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
20,7,24.319,2,3.99,3.99,7.98,1,3.99,3.99,3.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,75.484,3,329.99,599.99,1259.97,1,329.99,329.99,329.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,4016.107,118,1,54.99,1169.7,9,3.99,19.99,79.96,5,y,'completely orderable',26170,2200,227,16,47,26,1,0.197803,0.197803,0.197803,0.197803,y
20,7,3382.025,136,2.99,59.95,1635.38,7,3.99,17.99,81.93,5,y,'completely orderable',26171,600,7,1,44,228,1,0,0,0,0,y
20,7,54.362,3,4.99,4.99,9.98,1,4.99,4.99,4.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,4272.52,11,9.99,19.99,89.92,1,9.99,9.99,9.99,5,y,'completely orderable',26172,1000,76,2,57,25,0,0,0,0,0,y
20,7,7157.304,30,10,59.99,877.47,2,19.99,24.99,44.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
20,7,232.882,3,24.99,24.99,74.97,1,24.99,24.99,24.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
20,7,383.148,5,8.99,8.99,44.95,2,8.99,8.99,17.98,5,y,'completely orderable',26173,900,46,15,37,11,1,0,0,0,0,y
20,7,445.05,15,12.99,24.99,298.85,5,12.99,24.99,102.95,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
20,7,2653.796,32,7,29.99,605.75,6,7,29.99,113.96,5,y,'completely orderable',26174,1000,67,12,48,59,1,50.197519,50.197519,50.197519,50.197519,y
20,7,1127.287,7,139.99,169.99,1159.93,2,169.99,169.99,339.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
20,7,985.115,30,14.99,49.99,691.76,2,19.99,24.99,44.98,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,4.6875,4.6875,4.6875,4.6875,n
20,7,5235.002,29,12.99,99.99,781.16,4,12.99,29.99,87.96,5,y,'completely orderable',26175,4000,181,22,45,28,1,0.75,0.75,0.75,0.75,y
20,7,237.154,1,39.99,39.99,39.99,1,39.99,39.99,39.99,5,y,'completely orderable',26176,600,209,1,45,49,0,0,0,0,0,y
20,7,70.319,3,39.99,39.99,119.97,1,39.99,39.99,39.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,1233.186,5,299.99,299.99,1499.95,2,299.99,299.99,599.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,2965.786,51,3.95,199.99,392.52,6,3.95,14.99,52.86,5,y,'completely orderable',25710,600,9,2,25,125,1,15.264284,15.264284,15.264284,15.264284,y
20,7,1466.622,11,9.99,89.99,569.89,3,9.99,89.99,124.97,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,1422.222222,1422.222222,1422.222222,1422.222222,n
20,7,750.77,7,29.99,29.99,209.93,3,29.99,29.99,89.97,3,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,6974.273,78,3.99,25,762.46,22,3.99,24.99,259.81,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,4.978167,4.978167,4.978167,4.978167,n
20,7,9.941,1,6.99,6.99,6.99,1,6.99,6.99,6.99,5,y,'completely orderable',47,300,5,0,53,34,0,0,0,0,0,n
20,7,240.993,7,39.99,39.99,239.94,2,39.99,39.99,79.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,1095.917,40,9.99,159.99,3266.28,4,15.95,129.99,208.88,5,desconhecido,desconhecido,26177,4000,150,10,51,188,1,108.3603,108.3603,108.3603,108.3603,n
20,7,295.766,7,5.99,13,63.91,1,8.97,8.97,8.97,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,2034.777,49,19.99,329.99,3628.9,6,19.99,100,329.91,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,13.888889,13.888889,13.888889,13.888889,y
20,7,2944.858,52,3.99,29.99,584.65,5,9.99,29.99,87.95,5,y,'completely orderable',26178,1100,201,4,54,15,1,0,0,0,0,y
20,7,3.918,2,599.99,599.99,599.99,2,599.99,599.99,599.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,3818.942,10,9.99,99.99,379.94,2,34.99,99.99,134.98,4,y,'completely orderable',desconhecido,600,5,0,53,34,1,349.173554,349.173554,349.173554,349.173554,n
20,7,337.031,4,9.99,99.99,174.96,4,9.99,99.99,174.96,5,y,'completely orderable',26179,2500,359,16,63,11,1,112.25,112.25,112.25,112.25,y
20,7,2489.642,46,14.99,55.99,1212.09,3,14.99,25.2,55.18,3,y,'completely orderable',26180,2500,207,8,43,58,1,16.679056,16.679056,16.679056,16.679056,n
20,7,1929.536,25,3.5,24.99,382.81,6,3.5,19.99,88.46,5,y,'completely orderable',26181,4000,83,2,39,57,1,0.159763,0.159763,0.159763,0.159763,y
20,7,4637.167,177,4.99,49.99,1797.16,19,5,19.99,242.37,5,desconhecido,desconhecido,26182,200,95,2,54,175,1,13.245606,13.245606,13.245606,13.245606,y
20,7,8692.878,63,3.99,29.99,596.81,7,3.99,12,66.98,5,y,'completely orderable',26183,4000,75,7,39,24,1,4.318486,4.318486,4.318486,4.318486,y
20,7,366.883,8,6.99,99.9,173.87,1,6.99,6.99,6.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,99.109,2,79.99,79.99,159.98,1,79.99,79.99,79.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,290.18,7,19.99,34.99,164.94,1,19.99,19.99,19.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,162.461,5,3,12.99,43.97,2,3,12.99,15.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,2254.455,23,6.99,34.99,382.8,3,17.99,22.99,60.97,1,y,'completely orderable',26184,4000,107,3,51,71,1,0.395062,0.395062,0.395062,0.395062,n
20,7,878.574,10,9.99,19.99,139.9,5,9.99,19.99,69.95,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,809.783,22,19.99,39.99,639.78,4,19.99,39.99,109.96,5,y,'completely orderable',26185,2600,102,11,40,19,1,0,0,0,0,y
20,7,4717.587,97,9.9,169.95,4735.76,8,9.9,69.95,349.62,5,y,'completely orderable',26186,600,22,1,33,123,1,58.655848,58.655848,58.655848,58.655848,y
20,7,1535.742,33,5,89.99,380.85,1,12.99,12.99,12.99,5,y,'completely orderable',26187,300,2,0,30,64,0,0,0,0,0,y
20,7,586.767,7,7,24.99,112.94,3,12.99,24.99,52.97,5,y,'completely orderable',26188,1500,223,22,55,6,1,0.284024,0.284024,0.284024,0.284024,y
20,7,286.976,6,14.99,69.95,254.82,2,14.99,69.95,84.94,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,755.1504,755.1504,755.1504,755.1504,n
20,7,181.831,2,379.99,379.99,759.98,1,379.99,379.99,379.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,2467.107,3,249.99,299.99,849.97,1,299.99,299.99,299.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
20,7,1275.53,7,59.99,69.99,369.94,2,59.99,59.99,119.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
20,7,4.804,2,599.99,599.99,599.99,2,599.99,599.99,599.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,3044.035,32,179.99,399.99,9319.68,2,299.99,399.99,699.98,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,2343.75,2343.75,2343.75,2343.75,n
20,7,1234.204,39,12.99,159.99,1513.49,5,29.9,159.99,289.86,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,11.748852,11.748852,11.748852,11.748852,n
20,7,180.91,9,29.99,49.99,369.91,2,29.99,49.99,79.98,5,y,'completely orderable',26189,800,81,2,34,12,1,0,0,0,0,y
20,7,14628.331,81,12.95,29.9,1504.23,4,14.99,19.99,72.96,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,3.254438,3.254438,3.254438,3.254438,y
20,7,412.426,10,24.99,99.95,409.84,1,24.99,24.99,24.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,1959.635,42,62.99,849.99,14351.65,1,109.99,109.99,109.99,5,desconhecido,desconhecido,26190,0,96,0,48,704,0,0,0,0,0,n
20,7,845.699,15,19.99,59.95,464.77,2,34.99,39.99,74.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
20,7,201.803,11,9.99,17.95,71.74,1,15.95,15.95,15.95,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,0,3,99.99,169,398.98,3,99.99,169,398.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,1058.306689,1058.306689,1058.306689,1058.306689,n
20,7,1013.187,13,34.99,59.99,644.87,3,49.99,49.99,149.97,5,y,'completely orderable',26191,600,48,1,67,203,1,0,0,0,0,y
20,7,79.356,4,89.99,89.99,269.97,1,89.99,89.99,89.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,829.721,18,17.99,19.99,317.84,3,19.99,19.99,59.97,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,y
20,7,3314.639,109,3,53.99,2036.91,7,9.99,53.99,147.93,5,y,'completely orderable',26192,2900,227,17,49,4,1,117.333333,117.333333,117.333333,117.333333,y
20,7,391.085,2,14.99,14.99,29.98,1,14.99,14.99,14.99,2,y,'completely orderable',26000,4000,34,9,72,24,0,0,0,0,0,n
20,7,326.805,4,299.99,299.99,599.98,1,299.99,299.99,299.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,2810.487,15,14.99,299.99,2039.91,3,14.99,299.99,584.97,5,y,'completely orderable',26193,1000,256,18,54,21,1,12192.1875,12192.1875,12192.1875,12192.1875,y
20,7,2395.932,51,1,17.99,376.68,6,3.99,17.99,79.94,5,y,'completely orderable',26194,4000,181,10,61,38,1,8.816327,8.816327,8.816327,8.816327,y
20,7,1495.309,15,12.99,49.95,402.81,4,14.99,39.99,114.96,5,y,'completely orderable',26195,200,84,3,34,40,1,0,0,0,0,y
20,7,1860.392,18,9.99,29.99,122.94,2,9.99,29.99,39.98,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,64,64,64,64,y
20,7,74.621,3,39.99,39.99,79.98,1,39.99,39.99,39.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,669.838,16,9.99,59.95,665.44,7,9.99,59.95,272.77,5,y,'completely orderable',26196,2000,215,5,62,8,1,271.079289,271.079289,271.079289,271.079289,y
20,7,853.231,30,17.99,39.99,291.87,1,17.99,17.99,17.99,5,y,'completely orderable',26197,3400,310,16,50,20,0,0,0,0,0,y
20,7,510.883,10,19.99,24.99,149.93,2,19.99,24.99,44.98,5,y,'completely orderable',23741,600,5,0,21,11,1,0,0,0,0,y
20,7,3648.798,8,279,699,2194,1,279,279,279,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,y
20,7,801.326,9,4.95,29.99,57.92,3,7.99,29.99,52.97,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,47.262222,47.262222,47.262222,47.262222,n
20,7,1188.637,23,1,3,41,1,3,3,3,5,desconhecido,desconhecido,26198,1000,94,1,44,29,0,0,0,0,0,n
20,7,495.836,6,17.99,49.99,237.94,4,17.99,49.99,167.96,1,y,mixed,desconhecido,600,5,0,53,34,1,133.301775,133.301775,133.301775,133.301775,n
20,7,1170.385,56,119.99,479.99,7096.72,4,169.99,209.99,758.97,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,256,256,256,256,n
20,7,1044.45,33,17.99,39.99,907.67,7,19.99,39.99,189.93,5,y,'completely orderable',26199,800,2,2,28,30,1,0,0,0,0,y
20,7,2247.191,49,3.99,89.99,1045.43,13,3.99,89.99,392.79,5,y,'completely orderable',26200,3100,196,14,38,24,1,0,0,0,0,y
20,7,5594.909,75,69.99,699.99,17379.07,4,169.99,289.99,909.96,5,y,'completely orderable',26201,2000,224,13,55,34,1,0,0,0,0,y
20,7,440.302,4,5.87,29.99,51.72,3,5.87,29.99,45.85,5,y,'completely orderable',26202,2700,139,13,64,8,1,0,0,0,0,y
20,7,9038.056,46,1,109.99,1223.75,15,20,59.99,444.92,5,y,'completely orderable',26203,600,78,16,29,6,1,2.493362,2.493362,2.493362,2.493362,y
20,7,423.761,2,319.99,319.99,639.98,1,319.99,319.99,319.99,2,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,6583.784,168,2.99,31.95,1182.62,13,5.99,29.99,221.87,5,y,'completely orderable',26204,800,56,2,44,235,1,3.408284,3.408284,3.408284,3.408284,y
20,7,1917.826,7,24.99,34.99,139.95,1,24.99,24.99,24.99,1,y,'completely orderable',26205,600,219,0,38,435,0,0,0,0,0,y
20,7,567.178,2,3.99,3.99,7.98,1,3.99,3.99,3.99,4,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,3136.835,43,7,29.95,761.47,5,14.99,24.99,94.95,5,y,'completely orderable',26206,3500,389,5,62,81,1,1.658163,1.658163,1.658163,1.658163,y
20,7,1145.779,16,29.99,49.99,239.9,1,39.99,39.99,39.99,2,y,'completely orderable',26207,300,196,2,43,60,0,0,0,0,0,n
20,7,360.01,14,9.99,19.99,149.87,2,9.99,19.99,29.98,5,desconhecido,desconhecido,26208,4500,391,25,53,62,1,25,25,25,25,n
20,7,2216.559,54,9.99,47.99,1009.91,9,9.99,24.99,154.91,5,y,'completely orderable',26209,1200,67,10,39,248,1,5.859375,5.859375,5.859375,5.859375,y
20,7,505.758,12,12.99,59.99,368.88,4,12.99,59.99,122.96,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,35.387755,35.387755,35.387755,35.387755,y
20,7,2863.136,162,19.99,1399.99,54844.35,2,189.99,399.99,589.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,11025,11025,11025,11025,n
20,7,3830.239,194,1,39.99,955.87,11,3,24.99,66.99,5,desconhecido,desconhecido,26210,300,1,0,36,55,1,39.963645,39.963645,39.963645,39.963645,y
20,7,4.963,1,49.99,49.99,49.99,1,49.99,49.99,49.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,207.025,6,9.99,19.99,85.94,6,9.99,19.99,85.94,5,y,'completely orderable',26211,4000,213,4,49,51,1,2.082645,2.082645,2.082645,2.082645,y
20,7,4235.809,78,5,1549.99,35702.08,3,12.99,29.99,72.97,5,y,'completely orderable',26212,7500,269,12,62,7,1,28.54321,28.54321,28.54321,28.54321,y
20,7,1730.506,25,14.99,59.95,644.98,6,14.99,29.99,127.86,5,y,'completely orderable',26213,3500,261,9,42,35,1,0,0,0,0,y
20,7,3168.269,14,3.99,22.99,248.46,2,17.95,19.95,37.9,3,y,'completely orderable',desconhecido,600,5,0,53,34,1,0.395062,0.395062,0.395062,0.395062,n
20,7,164.189,3,19.99,19.99,39.98,1,19.99,19.99,19.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,4239.106,5,399.99,599.99,1399.97,1,399.99,399.99,399.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,1996.69,59,4.99,44.99,1079.38,3,14.99,29.99,59.97,5,y,'completely orderable',26214,4000,23,7,42,25,1,0,0,0,0,y
20,7,945.121,30,9.99,259.99,3259.71,4,19.99,139.99,329.96,5,y,'completely orderable',10297,600,53,15,41,167,1,1264,1264,1264,1264,y
20,7,1256.986,21,7,199,608.89,7,7,199,300.95,1,y,'completely orderable',26215,4000,372,19,50,30,1,1663.754657,1663.754657,1663.754657,1663.754657,n
20,7,523.336,7,3.99,39.99,167.93,7,3.99,39.99,167.93,5,y,'completely orderable',26216,2500,223,25,61,44,1,0,0,0,0,y
20,7,490.221,1,59.99,59.99,59.99,1,59.99,59.99,59.99,5,y,'completely orderable',26217,4000,138,12,61,12,0,0,0,0,0,y
20,7,2629.173,35,29.99,120,3059.43,3,29.99,120,269.99,5,y,'completely orderable',26218,300,10,0,25,325,1,0,0,0,0,y
20,7,245.717,8,37.99,59.99,385.92,1,37.99,37.99,37.99,5,desconhecido,desconhecido,26219,8600,415,17,58,11,0,0,0,0,0,n
20,7,0,3,99.99,169,398.98,3,99.99,169,398.98,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,4.961,2,599.99,599.99,599.99,2,599.99,599.99,599.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,1969.648,25,7,22.99,340.62,4,7.99,19.99,46.36,5,y,'completely orderable',26220,4000,223,20,39,28,1,19.502222,19.502222,19.502222,19.502222,y
20,7,3380.361,43,12.99,899.99,6871.86,5,12.99,899.99,1395.86,5,y,'completely orderable',26221,600,38,6,45,117,1,37650.846881,37650.846881,37650.846881,37650.846881,y
20,7,1310.963,8,69.99,599,3268.93,1,449.99,449.99,449.99,1,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,2701.961,57,7,59.95,1744.9,7,19.99,59.95,306.81,5,y,'completely orderable',26222,900,133,9,37,62,1,35.84,35.84,35.84,35.84,y
20,7,947.976,7,9.99,299.99,462.93,6,9.99,59.99,162.94,5,y,'completely orderable',26223,4000,293,4,51,55,1,2.231405,2.231405,2.231405,2.231405,y
20,7,34.374,3,19.99,19.99,59.97,3,19.99,19.99,59.97,5,desconhecido,desconhecido,26224,1400,31,9,43,38,1,0,0,0,0,n
20,7,1284.128,32,7.99,34.99,522.08,2,14.99,14.99,29.98,1,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,3834.457,5,599,699,3095,2,599,599,1198,2,y,'completely orderable',desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,4245.676,84,2.99,49.99,2203,11,2.99,49.99,314.89,5,y,'completely orderable',26225,1400,38,9,43,24,1,52,52,52,52,y
20,7,1961.383,18,649.99,1249.99,14849.83,1,969.99,969.99,969.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,132.323,5,7.99,7.99,31.96,1,7.99,7.99,7.99,2,y,'completely orderable',26226,600,5,0,38,6,0,0,0,0,0,n
20,7,1079.29,2,259.99,259.99,519.98,1,259.99,259.99,259.99,5,y,'completely orderable',desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,3749.094,18,4.99,39.99,304.82,6,4.99,39.99,99.94,5,y,'completely orderable',26227,1900,98,11,74,146,1,37.289256,37.289256,37.289256,37.289256,y
20,7,1443.351,23,9.99,59.99,592.81,5,9.99,29.99,112.95,5,y,'completely orderable',desconhecido,600,5,0,53,34,1,99.653979,99.653979,99.653979,99.653979,y
20,7,6016.806,97,6.99,379,2294.39,7,9.99,89.99,202.93,5,y,'completely orderable',25111,2300,270,21,45,11,1,10.045914,10.045914,10.045914,10.045914,y
20,7,506.523,2,9.99,9.99,19.98,1,9.99,9.99,9.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,3565.325,7,109.99,119.99,819.93,1,119.99,119.99,119.99,5,y,'completely orderable',16158,1000,133,7,39,28,0,0,0,0,0,y
20,7,1271.146,8,7,17.99,56.98,3,7,17.99,31.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
20,7,1222.808,22,1,16.95,226.54,5,5,16.95,64.88,5,desconhecido,desconhecido,14746,1300,66,2,79,129,1,14.971504,14.971504,14.971504,14.971504,n
20,7,2116.516,25,119.99,799.99,4377.89,1,299.99,299.99,299.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,0,0,0,0,0,n
20,7,0,2,14.99,19.99,34.98,2,14.99,19.99,34.98,5,desconhecido,desconhecido,7597,3000,221,10,46,7,1,0,0,0,0,n
20,7,25.944,2,599.99,599.99,599.99,2,599.99,599.99,599.99,5,desconhecido,desconhecido,desconhecido,600,5,0,53,34,1,0,0,0,0,n
